filename,city,lat,long,beautiful,safe,lively,clean,depressing,wealthy
52.362725_4.880491_513d5664fdc9f03587002f9a_Amsterdam.JPG,Amsterdam,52.362725,4.880491,4.33907227962,5.81544792087,5.10827192997,7.09482642524,6.47436515156,6.15183176563
52.332149_4.861824_513d57bdfdc9f035870031fd_Amsterdam.JPG,Amsterdam,52.332149,4.861824,5.27773440901,2.95087005455,2.78930892141,5.24176498344,4.9787766481,3.90015650696
52.340845_4.928852_513d5684fdc9f03587002fd4_Amsterdam.JPG,Amsterdam,52.340845,4.928852,3.85517291536,2.62578337379,5.50603305697,5.1648655265,6.26410064408,5.71931159317
52.358192_4.851964_513d57c7fdc9f03587003211_Amsterdam.JPG,Amsterdam,52.358192,4.851964,4.59562800313,2.28829737112,4.37979810209,8.33333333333,5.44069445535,5.41962911657
52.387670_4.891884_513d5808fdc9f03587003284_Amsterdam.JPG,Amsterdam,52.38767,4.891884,4.34083208407,3.11530313058,3.36611994439,4.36001228241,5.38410371176,6.01815206129
52.359626_4.891891_513d56b8fdc9f0358700302b_Amsterdam.JPG,Amsterdam,52.359626,4.891891,4.26619982769,3.20990893088,4.66232329251,6.0878499184,5.20780741673,4.05490851103
52.363870_4.881811_513d5809fdc9f03587003285_Amsterdam.JPG,Amsterdam,52.36387,4.881811,4.25551711653,2.51145582562,3.87329147303,5.51412429183,6.67519601496,4.91257310263
52.363173_4.961500_513d5735fdc9f03587003112_Amsterdam.JPG,Amsterdam,52.363173,4.9615,3.88428455136,3.23102163699,5.32003824579,4.25182068029,4.31442257229,6.21620761189
52.347174_4.911808_513d57d8fdc9f0358700322a_Amsterdam.JPG,Amsterdam,52.347174,4.911808,4.93554130976,2.32260565238,3.50572962817,8.33333333333,5.44173906727,7.12859502046
52.384297_4.892990_513d5768fdc9f03587003168_Amsterdam.JPG,Amsterdam,52.384297,4.89299,4.89420010094,2.86220641551,3.84801872967,5.24649309207,5.132742292,4.75960452442
52.390389_4.854572_513d56f8fdc9f0358700309f_Amsterdam.JPG,Amsterdam,52.390389,4.854572,3.8381683259,2.8721688775,3.41927978247,3.69921317613,5.0974714836,3.83708950261
52.336957_4.884497_513d56dcfdc9f03587003066_Amsterdam.JPG,Amsterdam,52.336957,4.884497,6.47436515156,5.9469153368,4.33994391926,4.87058440877,5.94934324886,7.12859502046
52.366889_4.858087_513d56ecfdc9f03587003085_Amsterdam.JPG,Amsterdam,52.366889,4.858087,4.10253154187,2.52299895276,2.81735443662,4.84880352276,4.46057155188,8.33333333333
52.343855_4.952809_513d5785fdc9f0358700319a_Amsterdam.JPG,Amsterdam,52.343855,4.952809,4.93028802233,3.26901103158,3.66707841221,4.93720990349,6.01828837263,5.24035245247
52.357501_4.946235_513d56c6fdc9f0358700303e_Amsterdam.JPG,Amsterdam,52.357501,4.946235,4.90114718539,5.14608598239,4.63574812577,5.77300164704,3.97029810061,5.41585870516
52.372931_4.894445_513d5674fdc9f03587002fbb_Amsterdam.JPG,Amsterdam,52.372931,4.894445,5.83988293953,2.49298414729,4.22559519504,5.51111507776,5.91724323545,6.39756641325
33.798159_-84.342746_513d9babfdc9f03587007ab1_Atlanta.JPG,Atlanta,33.798159,-84.342746,5.30345475058,3.11782447766,3.62423473844,6.53132089418,6.47436515156,3.97516235636
33.681254_-84.406457_513d9c86fdc9f03587007d86_Atlanta.JPG,Atlanta,33.681254,-84.406457,5.61640920957,2.81662969005,2.83732711744,5.59443523003,8.33333333333,7.15136224625
33.877742_-84.388798_513d798bfdc9f0358700652b_Atlanta.JPG,Atlanta,33.877742,-84.388798,5.24199385162,3.65210018207,3.69422840536,5.72753264794,4.7856418262,6.64156697093
33.872835_-84.350670_513d9f02fdc9f035870085d4_Atlanta.JPG,Atlanta,33.872835,-84.35067,3.83781554301,2.52993469299,3.79810803753,4.53156312704,5.93098343616,5.6432410997
33.820605_-84.366067_513d9e45fdc9f03587008364_Atlanta.JPG,Atlanta,33.820605,-84.366067,5.40401405334,2.88350075402,2.82460199166,6.20346821687,5.85870948468,6.20346821687
33.782346_-84.354779_513d9ef6fdc9f035870085aa_Atlanta.JPG,Atlanta,33.782346,-84.354779,4.88234331627,2.31466300976,3.40676668912,6.464014115,5.35109018976,6.65289111674
33.826322_-84.353377_513d7933fdc9f03587006412_Atlanta.JPG,Atlanta,33.826322,-84.353377,5.67930750626,2.81668648148,3.69958071561,6.14393390711,5.02153789402,6.00988545717
33.826322_-84.353377_513d9c2ffdc9f03587007c5b_Atlanta.JPG,Atlanta,33.826322,-84.353377,6.47436515156,2.41784879485,3.55513490758,6.87089471807,4.19922828214,6.1022761358
33.755621_-84.387633_513da121fdc9f03587008a9c_Atlanta.JPG,Atlanta,33.755621,-84.387633,8.33333333333,2.09772870645,4.69693649697,5.85870948468,5.44731073925,5.3821878155
33.806245_-84.429071_513d9bc6fdc9f03587007b02_Atlanta.JPG,Atlanta,33.806245,-84.429071,3.89975363484,2.3933449819,4.64802935364,8.33333333333,4.43546713957,5.10086268132
33.806245_-84.429071_513d7ad8fdc9f03587006984_Atlanta.JPG,Atlanta,33.806245,-84.429071,5.08901174442,3.61445681974,2.84154877701,6.21620761189,8.33333333333,6.28584992998
33.735014_-84.463208_513d78c2fdc9f03587006293_Atlanta.JPG,Atlanta,33.735014,-84.463208,3.95573056357,4.86704091265,3.85306160724,5.7055531834,8.33333333333,6.16888674176
33.782205_-84.356898_513da012fdc9f035870088b2_Atlanta.JPG,Atlanta,33.782205,-84.356898,4.99602073266,3.72628840361,3.55614391721,6.01716426281,4.93607593926,6.40459428019
33.771231_-84.372781_513da037fdc9f0358700890a_Atlanta.JPG,Atlanta,33.771231,-84.372781,6.52445529878,2.22180612081,3.43446791472,3.88481835019,3.86489919201,5.64493136082
33.820597_-84.365112_513d9d88fdc9f035870080de_Atlanta.JPG,Atlanta,33.820597,-84.365112,5.00235704674,2.36163788487,5.50257431308,4.65518101209,5.70001549027,3.82353370777
33.846608_-84.420609_513d9ad5fdc9f03587007803_Atlanta.JPG,Atlanta,33.846608,-84.420609,4.6056191527,5.90670446322,6.47436515156,4.95585902651,4.27065060672,5.44630775777
33.821832_-84.401441_513d788afdc9f035870061ce_Atlanta.JPG,Atlanta,33.821832,-84.401441,4.08871080325,2.10594940784,3.54503463127,4.03317712356,4.06651046987,5.70623697187
33.731935_-84.403078_513d7b89fdc9f03587006bd1_Atlanta.JPG,Atlanta,33.731935,-84.403078,4.2609608496,3.21315896849,4.72487842043,6.464014115,7.12859502046,8.33333333333
33.746173_-84.486775_513da0dcfdc9f03587008a44_Atlanta.JPG,Atlanta,33.746173,-84.486775,4.75316685758,2.49262723683,3.06666030656,5.81924445067,4.64851705733,4.81035804401
33.770887_-84.490354_513d7cbdfdc9f03587006fbd_Atlanta.JPG,Atlanta,33.770887,-84.490354,6.40459428019,2.46294630451,2.64825360921,6.20807861598,5.0716644293,6.211500272
33.690748_-84.356099_513d9ed5fdc9f03587008535_Atlanta.JPG,Atlanta,33.690748,-84.356099,4.88542264576,2.41142189347,6.21620761189,4.06874197506,8.33333333333,4.54987419221
33.831964_-84.380395_513d9ee0fdc9f0358700855a_Atlanta.JPG,Atlanta,33.831964,-84.380395,3.63478747659,3.23561013783,3.43790709535,6.6787826211,4.94642409215,5.35797184381
33.715194_-84.458015_513d7900fdc9f03587006368_Atlanta.JPG,Atlanta,33.715194,-84.458015,5.96178149707,5.23900517051,4.27102493049,5.55176670364,5.09863592319,6.81224771061
33.762483_-84.355470_513d9b86fdc9f03587007a39_Atlanta.JPG,Atlanta,33.762483,-84.35547,4.60532827282,2.26536414869,2.99367396459,7.15136224625,5.21317887165,6.47436515156
33.722141_-84.402505_513d78cdfdc9f035870062bb_Atlanta.JPG,Atlanta,33.722141,-84.402505,4.44573639326,2.57744329509,2.6156671448,5.1567062014,8.33333333333,6.87047439817
33.779519_-84.483962_513d9dbdfdc9f0358700819d_Atlanta.JPG,Atlanta,33.779519,-84.483962,3.6559879473,3.30893261041,3.00091623383,7.12859502046,3.4461282016,6.47377412961
33.848843_-84.418162_513d799dfdc9f0358700656a_Atlanta.JPG,Atlanta,33.848843,-84.418162,5.00671445024,6.47436515156,2.98832996308,5.2742476915,2.80465150003,4.94782625136
33.700670_-84.375818_513d7b43fdc9f03587006adf_Atlanta.JPG,Atlanta,33.70067,-84.375818,4.03837341471,5.22944387339,3.87031721442,4.02667467428,6.66732646876,5.5776848078
33.797147_-84.363224_513d9c5afdc9f03587007ce6_Atlanta.JPG,Atlanta,33.797147,-84.363224,5.5719211354,2.68579672046,4.33284715737,7.15136224625,5.64557216434,4.42925480463
33.725582_-84.374881_513da099fdc9f035870089e3_Atlanta.JPG,Atlanta,33.725582,-84.374881,5.38617739592,2.19787513216,4.50666092099,5.34960709665,5.23554821038,7.15136224625
33.730482_-84.489168_513da040fdc9f03587008922_Atlanta.JPG,Atlanta,33.730482,-84.489168,4.534350879,2.62941268295,2.56840224635,7.12859502046,8.33333333333,4.87470002312
33.728630_-84.423447_513d792efdc9f03587006402_Atlanta.JPG,Atlanta,33.72863,-84.423447,5.47912507419,5.59027587268,3.36221915786,5.78259932537,5.52824220861,5.05251717435
33.700634_-84.378582_513d7c4efdc9f03587006e54_Atlanta.JPG,Atlanta,33.700634,-84.378582,4.54151495675,2.21449650894,6.47436515156,6.14397692551,5.47700275321,5.14982482212
33.859604_-84.363004_513d7a94fdc9f035870068a5_Atlanta.JPG,Atlanta,33.859604,-84.363004,6.21326311307,3.77693523875,3.07050507683,6.22134940717,6.16686618761,6.05387644469
33.873525_-84.378042_513d9c12fdc9f03587007bf7_Atlanta.JPG,Atlanta,33.873525,-84.378042,6.66725027319,2.78632774634,3.17500632249,4.86657796147,5.93252425962,6.91893634142
33.775616_-84.425004_513d9b50fdc9f03587007993_Atlanta.JPG,Atlanta,33.775616,-84.425004,3.92508731889,4.7680350762,5.9053730854,6.37247082107,6.20346821687,3.2911281469
33.812438_-84.405041_513d79e3fdc9f03587006641_Atlanta.JPG,Atlanta,33.812438,-84.405041,6.32757376705,3.07674075784,3.28175502271,5.99505225435,4.23836347008,6.70243470544
33.768418_-84.366293_513da087fdc9f035870089c2_Atlanta.JPG,Atlanta,33.768418,-84.366293,5.96639122841,2.23414515401,2.98641563454,3.70246834446,6.20346821687,5.18087603567
33.768418_-84.366293_513d9b01fdc9f03587007889_Atlanta.JPG,Atlanta,33.768418,-84.366293,3.4864069823,2.13209930414,3.41754804144,5.43314420628,7.0298648465,6.15747249364
33.801430_-84.417225_513d7ac2fdc9f0358700693c_Atlanta.JPG,Atlanta,33.80143,-84.417225,5.44194227207,4.60296875799,3.21227265643,5.63890681146,5.93163402342,6.36462883841
33.751063_-84.424267_513d9e77fdc9f035870083ff_Atlanta.JPG,Atlanta,33.751063,-84.424267,6.80738321868,5.81544792087,4.10212834631,5.90340810948,6.20346821687,3.53221023424
33.799263_-84.480162_513d7a39fdc9f03587006764_Atlanta.JPG,Atlanta,33.799263,-84.480162,5.15922489747,2.14716453828,4.86235599776,4.33443474098,5.41917856769,6.67616555636
33.851928_-84.385350_513d7915fdc9f035870063b2_Atlanta.JPG,Atlanta,33.851928,-84.38535,5.64757171343,2.82026337326,6.21620761189,7.12859502046,6.47436515156,6.09464647105
33.782567_-84.458149_513d9cc4fdc9f03587007e56_Atlanta.JPG,Atlanta,33.782567,-84.458149,4.40179383669,4.75321914329,3.20261716441,5.12383291405,5.96844830703,6.40459428019
33.815818_-84.415460_513d9f10fdc9f03587008605_Atlanta.JPG,Atlanta,33.815818,-84.41546,4.78770904774,2.77007779275,4.09741201588,5.48420743678,6.464014115,4.1569837301
33.835192_-84.445204_513d7bdefdc9f03587006ce5_Atlanta.JPG,Atlanta,33.835192,-84.445204,4.29870241143,2.89665768385,3.64347321904,4.87586578015,7.09014267825,4.44696134643
33.759546_-84.431355_513d9d69fdc9f03587008071_Atlanta.JPG,Atlanta,33.759546,-84.431355,7.27506520672,2.12936982553,4.01716832398,7.15136224625,4.69390970872,5.93315924167
33.833358_-84.389253_513d7aaefdc9f035870068fd_Atlanta.JPG,Atlanta,33.833358,-84.389253,5.60475385726,2.2150533867,3.00567520656,5.89554005891,5.38085236092,6.40459428019
33.800458_-84.427010_513da0fdfdc9f03587008a71_Atlanta.JPG,Atlanta,33.800458,-84.42701,4.84747525956,2.92400493933,3.37732682952,5.13483144588,5.24769480571,4.84347208518
33.873446_-84.431430_513d7c7ffdc9f03587006efb_Atlanta.JPG,Atlanta,33.873446,-84.43143,5.94094801446,3.18977967495,4.37619333549,5.71931159317,4.86406528973,5.29597176977
33.873446_-84.431430_513d9e04fdc9f03587008289_Atlanta.JPG,Atlanta,33.873446,-84.43143,4.95737875269,4.99774972512,3.44448433892,7.12859502046,6.66572484901,6.40459428019
33.774819_-84.383149_513d7b32fdc9f03587006aa3_Atlanta.JPG,Atlanta,33.774819,-84.383149,4.75798787751,2.55949989848,5.4760256184,7.12859502046,6.20346821687,4.91970939411
33.717236_-84.386672_513d7d28fdc9f03587007119_Atlanta.JPG,Atlanta,33.717236,-84.386672,4.77569083612,3.92062726793,5.56392224717,4.69957320597,5.31496706106,6.20346821687
33.812265_-84.392264_513d792afdc9f035870063f6_Atlanta.JPG,Atlanta,33.812265,-84.392264,3.68891680916,2.50171128442,5.48258472127,5.87019316531,4.80174411332,4.74243524992
33.717804_-84.377210_513da0dffdc9f03587008a48_Atlanta.JPG,Atlanta,33.717804,-84.37721,4.80801319852,2.51717615272,4.3048136686,4.95468398928,3.52810761991,6.47436515156
33.803571_-84.465821_513d7c91fdc9f03587006f3b_Atlanta.JPG,Atlanta,33.803571,-84.465821,4.74620179732,6.04845637836,3.21154587818,7.12859502046,3.40678611118,3.81337032565
33.851709_-84.360881_513d7c16fdc9f03587006d9b_Atlanta.JPG,Atlanta,33.851709,-84.360881,5.3791099206,4.66899307646,4.47204696431,8.33333333333,5.92205947408,4.56700198531
33.774242_-84.450902_513d784cfdc9f03587006102_Atlanta.JPG,Atlanta,33.774242,-84.450902,3.93742426247,3.03625117959,3.84742007386,4.56283483927,5.51676453846,8.33333333333
33.767050_-84.453936_513d9eccfdc9f03587008514_Atlanta.JPG,Atlanta,33.76705,-84.453936,4.35960445144,2.59869851813,3.1620404403,5.79437873081,5.66216001413,5.97546180853
33.833318_-84.448651_513d7ba0fdc9f03587006c16_Atlanta.JPG,Atlanta,33.833318,-84.448651,5.13112583665,2.49154768985,5.1596748724,5.50066438967,4.41947411791,5.76322120121
33.833318_-84.448651_513d7907fdc9f03587006383_Atlanta.JPG,Atlanta,33.833318,-84.448651,4.84524257364,2.57357556586,2.27875655755,5.43586056992,6.6445361075,6.3597023941
33.812497_-84.475344_513d7872fdc9f03587006184_Atlanta.JPG,Atlanta,33.812497,-84.475344,3.47820926018,5.96464367912,4.27527900053,4.20957297176,7.12859502046,4.72233795311
33.780312_-84.423983_513d7958fdc9f03587006486_Atlanta.JPG,Atlanta,33.780312,-84.423983,4.41851708769,2.14658063478,3.82556956766,6.15685062728,8.33333333333,4.53140383033
33.823620_-84.435957_513d9ddefdc9f03587008208_Atlanta.JPG,Atlanta,33.82362,-84.435957,7.12859502046,2.93053033029,3.75238669727,5.01191140667,6.47436515156,4.20940076513
33.705146_-84.355947_513d7c11fdc9f03587006d8c_Atlanta.JPG,Atlanta,33.705146,-84.355947,6.07325676803,5.65818943357,5.16025918829,3.93423748363,3.26976743393,8.33333333333
33.754953_-84.389297_513d7a1bfdc9f03587006706_Atlanta.JPG,Atlanta,33.754953,-84.389297,5.26090035049,4.4387667199,5.38670106882,5.25118312712,6.27822440067,5.11283753921
33.784228_-84.426123_513d9cd1fdc9f03587007e82_Atlanta.JPG,Atlanta,33.784228,-84.426123,5.40317708683,3.2169673736,6.47436515156,7.12859502046,6.02555971748,3.05284751079
33.749143_-84.493584_513d9abafdc9f035870077a5_Atlanta.JPG,Atlanta,33.749143,-84.493584,3.62264746692,3.10415857323,3.67526183724,5.43671274609,4.55044918403,3.24709463047
33.782971_-84.473361_513d7a43fdc9f03587006784_Atlanta.JPG,Atlanta,33.782971,-84.473361,5.52919927321,5.32820511533,3.56802083516,5.05201385711,4.7258800138,7.12859502046
33.797615_-84.404903_513d9ed8fdc9f0358700853d_Atlanta.JPG,Atlanta,33.797615,-84.404903,6.33874618999,2.62399074933,5.13281345566,6.43022423108,5.67732512273,4.6251268065
33.822699_-84.367264_513d7935fdc9f03587006415_Atlanta.JPG,Atlanta,33.822699,-84.367264,4.99191200366,4.70163333431,2.74857923098,5.11675295742,5.87894530175,8.33333333333
33.850400_-84.378398_513d79e9fdc9f03587006655_Atlanta.JPG,Atlanta,33.8504,-84.378398,4.50882926153,2.58159405371,3.5721583297,7.12859502046,4.57419721127,6.42923843152
33.821299_-84.374665_513d9d2dfdc9f03587007fa9_Atlanta.JPG,Atlanta,33.821299,-84.374665,3.96542501193,3.01762756247,3.55950414236,5.71271236201,5.42631415758,4.40169139677
33.874972_-84.402028_513d9ca9fdc9f03587007e00_Atlanta.JPG,Atlanta,33.874972,-84.402028,5.17370304346,3.46388040528,5.83511598429,6.22410469848,6.34760440427,3.95820767383
33.812359_-84.382221_513d78a7fdc9f03587006233_Atlanta.JPG,Atlanta,33.812359,-84.382221,5.49320981981,3.84618742343,3.49578342658,6.80505704397,6.25124984116,5.50339084932
33.765531_-84.443490_513d7a60fdc9f035870067ed_Atlanta.JPG,Atlanta,33.765531,-84.44349,5.50174281663,5.58971452752,3.31310449397,5.49488578617,3.10322019115,3.14725018614
33.768873_-84.394537_513d9b90fdc9f03587007a59_Atlanta.JPG,Atlanta,33.768873,-84.394537,4.20689345068,2.70883598942,4.4291922086,5.443550054,3.82265882217,6.47436515156
33.747429_-84.326289_513d9c18fdc9f03587007c0f_Atlanta.JPG,Atlanta,33.747429,-84.326289,3.57944400788,5.42196374125,3.72125160411,6.8383434479,6.63770612423,3.88570605072
33.747429_-84.326289_513d9fc8fdc9f03587008809_Atlanta.JPG,Atlanta,33.747429,-84.326289,5.81544792087,3.78640848821,4.26089436383,7.12859502046,3.68818602081,5.79557680609
33.764507_-84.322131_513d9f24fdc9f0358700864b_Atlanta.JPG,Atlanta,33.764507,-84.322131,5.84979738231,2.20175839659,7.26464978991,4.38463219104,5.19382600236,6.16664798968
33.762222_-84.364016_513d7a8dfdc9f03587006890_Atlanta.JPG,Atlanta,33.762222,-84.364016,4.30558390173,3.80065993252,2.76467974798,5.3124907601,7.22699375435,5.49207358769
33.768516_-84.353988_513d9eb3fdc9f035870084c2_Atlanta.JPG,Atlanta,33.768516,-84.353988,4.63968462441,4.67514932999,5.81544792087,5.80145784374,4.20970426156,4.93577800228
33.856154_-84.361090_513d796bfdc9f035870064bd_Atlanta.JPG,Atlanta,33.856154,-84.36109,4.96800510847,5.90806272918,3.28907986376,3.98316897674,5.27611084363,4.7549386867
33.791123_-84.395080_513d9c65fdc9f03587007d14_Atlanta.JPG,Atlanta,33.791123,-84.39508,4.37947091975,3.28530971627,3.6297946805,6.57509139106,6.16763336923,6.94810050041
33.800877_-84.442391_513d78bafdc9f03587006273_Atlanta.JPG,Atlanta,33.800877,-84.442391,5.1087073794,2.56019206424,3.68641407141,6.37012433855,6.00130890168,4.28897399696
33.880991_-84.353924_513da073fdc9f03587008996_Atlanta.JPG,Atlanta,33.880991,-84.353924,3.66557662513,2.7675569645,2.47804766825,7.12859502046,4.07300816673,4.78611676807
33.754345_-84.320189_513d9ae4fdc9f03587007833_Atlanta.JPG,Atlanta,33.754345,-84.320189,6.21620761189,2.85099550419,2.78944895812,6.22134940717,8.33333333333,5.67794283856
33.776821_-84.387660_513d9f62fdc9f0358700871a_Atlanta.JPG,Atlanta,33.776821,-84.38766,4.23043350137,2.88049807971,3.93110288272,5.36893674288,4.95425476334,4.69968401219
33.773820_-84.357162_513d9fd0fdc9f0358700881b_Atlanta.JPG,Atlanta,33.77382,-84.357162,5.82099245603,2.60977424304,5.74741749298,7.15136224625,5.13707665389,4.60794908643
33.773620_-84.353500_513d9f7efdc9f03587008762_Atlanta.JPG,Atlanta,33.77362,-84.3535,4.62521180779,1.9439546535,4.03621433508,7.15136224625,5.2427570029,7.15136224625
33.782131_-84.380358_513d7998fdc9f03587006559_Atlanta.JPG,Atlanta,33.782131,-84.380358,4.3923326213,3.19208846711,5.45797562307,4.14699485355,5.11345187489,4.99498483099
33.775421_-84.359272_513d78f3fdc9f0358700633d_Atlanta.JPG,Atlanta,33.775421,-84.359272,4.61449481572,2.49945157018,3.82045786712,5.19185567218,6.56939516478,3.6400500768
33.683196_-84.359330_513d7852fdc9f0358700611b_Atlanta.JPG,Atlanta,33.683196,-84.35933,6.16763336923,3.09551176315,3.70491213818,6.0554406092,6.07494521618,7.15136224625
33.753801_-84.476431_513d79c5fdc9f035870065e1_Atlanta.JPG,Atlanta,33.753801,-84.476431,4.63821422258,5.69134228883,6.07071180752,5.95774472718,6.24560434584,5.31761408278
33.766654_-84.404853_513da063fdc9f03587008977_Atlanta.JPG,Atlanta,33.766654,-84.404853,3.70895994991,3.18272235429,3.77240684684,4.3779810146,4.57910112855,5.94977689341
33.859714_-84.451552_513d9e1dfdc9f035870082d9_Atlanta.JPG,Atlanta,33.859714,-84.451552,5.99330337337,3.31457759328,4.86077193793,4.79589190805,5.25289651793,7.12859502046
33.772512_-84.396809_513d7c9efdc9f03587006f60_Atlanta.JPG,Atlanta,33.772512,-84.396809,5.80137283061,4.24706530118,1.94501946062,5.74633464261,5.83950364821,5.62015014262
33.750541_-84.386373_513d7d21fdc9f03587007101_Atlanta.JPG,Atlanta,33.750541,-84.386373,5.16179661296,3.29812878822,2.93064519891,6.23252058447,5.76959940384,5.36967322116
33.802726_-84.400723_513d7cedfdc9f0358700705c_Atlanta.JPG,Atlanta,33.802726,-84.400723,3.48092637777,2.59336233816,3.85867809173,6.47436515156,5.73835305132,6.25529166247
33.754548_-84.384286_513d9d20fdc9f03587007f80_Atlanta.JPG,Atlanta,33.754548,-84.384286,7.12859502046,2.6929688458,4.09297710053,4.39974170726,6.54530138494,5.02268999419
33.756952_-84.388171_513da08dfdc9f035870089cd_Atlanta.JPG,Atlanta,33.756952,-84.388171,4.22365372681,2.71303614387,2.71682318735,5.54877389265,4.27148061511,5.02436154705
33.742475_-84.357787_513da0c2fdc9f03587008a24_Atlanta.JPG,Atlanta,33.742475,-84.357787,4.31836984088,2.74252686866,3.43638457356,5.84219007273,4.84788534891,6.64189062593
33.771654_-84.334126_513d9f72fdc9f03587008742_Atlanta.JPG,Atlanta,33.771654,-84.334126,5.37423452564,4.58306969606,4.34319658332,5.86457796897,8.33333333333,5.04219784053
33.753466_-84.401507_513d7c73fdc9f03587006ed3_Atlanta.JPG,Atlanta,33.753466,-84.401507,5.21984947993,2.57094348695,2.9116882319,5.57028453248,6.40459428019,5.34983873051
33.872519_-84.409107_513d79b2fdc9f035870065a8_Atlanta.JPG,Atlanta,33.872519,-84.409107,3.80074570254,2.27547684794,4.46308768937,7.12859502046,5.00346038323,4.09879564209
