filename,location_id,safe,lively,clean,wealthy,depressing,beautiful,city,lat,long
41.939890_-87.735371_513d32fafdc9f03587002919_Chicago.JPG,513d32fafdc9f03587002919,4.57573540078,4.70603934248,4.93408866425,5.05413154879,6.10359284967,5.88321372696,Chicago,41.939890,-87.735371
41.888383_-87.718550_513cc390fdc9f035870016a2_Chicago.JPG,513cc390fdc9f035870016a2,5.94426560596,3.76240510876,7.12859502046,5.86709935874,7.15136224625,6.20807861598,Chicago,41.888383,-87.718550
41.780772_-87.796108_513cb62afdc9f035870009f7_Chicago.JPG,513cb62afdc9f035870009f7,5.5866137921,4.01880822998,5.92984245868,6.74514203722,5.6042706024,5.99588066289,Chicago,41.780772,-87.796108
41.920477_-87.633987_513cbedefdc9f03587001202_Chicago.JPG,513cbedefdc9f03587001202,3.42549201057,3.53545241284,5.49914484896,5.48744905164,8.33333333333,4.59660639467,Chicago,41.920477,-87.633987
41.910129_-87.769115_513cb842fdc9f03587000bd9_Chicago.JPG,513cb842fdc9f03587000bd9,4.58721778301,3.71847202042,6.47436515156,5.30947428839,5.44134078494,5.38364946019,Chicago,41.910129,-87.769115
41.794213_-87.782934_513d313afdc9f035870027c1_Chicago.JPG,513d313afdc9f035870027c1,2.49827571705,3.03562380863,6.21620761189,6.40459428019,5.87287208583,4.56013720599,Chicago,41.794213,-87.782934
41.777502_-87.734939_513cc29afdc9f035870015ae_Chicago.JPG,513cc29afdc9f035870015ae,3.87776847359,4.04751274365,7.12859502046,6.47436515156,5.40507685923,4.07807837075,Chicago,41.777502,-87.734939
41.850592_-87.663559_513d3244fdc9f03587002892_Chicago.JPG,513d3244fdc9f03587002892,2.52648779505,3.91004270603,5.81544792087,5.65431996505,4.06001267189,4.93279922945,Chicago,41.850592,-87.663559
41.936368_-87.794414_513cbf08fdc9f0358700122a_Chicago.JPG,513cbf08fdc9f0358700122a,3.92377340846,3.95454317557,5.36824123368,5.87144004884,5.67439359217,3.72131010539,Chicago,41.936368,-87.794414
41.749836_-87.703000_513cbde0fdc9f03587001113_Chicago.JPG,513cbde0fdc9f03587001113,5.62070172109,5.61437334289,4.58268438236,5.43662952216,4.52759045575,4.11304757415,Chicago,41.749836,-87.703000
41.958797_-87.734108_513cb926fdc9f03587000cb5_Chicago.JPG,513cb926fdc9f03587000cb5,2.64250157446,3.5028408387,5.22585990885,5.95039947151,5.58441236392,6.09928758516,Chicago,41.958797,-87.734108
41.858791_-87.764113_513d3660fdc9f03587002b93_Chicago.JPG,513d3660fdc9f03587002b93,3.94534705465,3.11794436412,6.42190364783,5.09105705687,3.77031730928,3.32568766775,Chicago,41.858791,-87.764113
41.818505_-87.611332_513cc374fdc9f0358700168a_Chicago.JPG,513cc374fdc9f0358700168a,4.2303111903,5.04049617158,5.85870948468,7.12859502046,6.49212611606,5.56963782967,Chicago,41.818505,-87.611332
41.771969_-87.653090_513d38bafdc9f03587002c76_Chicago.JPG,513d38bafdc9f03587002c76,2.88116973154,3.25752049616,6.03816578076,6.53836996675,5.44963287454,3.92233693028,Chicago,41.771969,-87.653090
41.846239_-87.711905_513d3754fdc9f03587002bf2_Chicago.JPG,513d3754fdc9f03587002bf2,4.67616797108,3.3467133604,4.03203234164,3.71338188993,3.83149368371,8.33333333333,Chicago,41.846239,-87.711905
41.815143_-87.727264_513cbc2cfdc9f03587000f7d_Chicago.JPG,513cbc2cfdc9f03587000f7d,6.47436515156,3.46950031878,5.14887603129,5.67093343644,6.64189062593,5.9707701263,Chicago,41.815143,-87.727264
41.959457_-87.693625_513d31aafdc9f03587002819_Chicago.JPG,513d31aafdc9f03587002819,3.34171908759,3.28909632384,4.70353274777,5.64288761207,5.8709715616,6.24594150781,Chicago,41.959457,-87.693625
41.786822_-87.798780_513d328afdc9f035870028ca_Chicago.JPG,513d328afdc9f035870028ca,6.06855195302,4.21908978028,5.74914646788,4.77832178564,6.23810307977,5.13514614537,Chicago,41.786822,-87.798780
41.747674_-87.684013_513d336cfdc9f03587002968_Chicago.JPG,513d336cfdc9f03587002968,3.77708289235,3.36548440395,7.12859502046,5.47984426593,8.33333333333,6.53132089418,Chicago,41.747674,-87.684013
41.767234_-87.630667_513d2fe2fdc9f035870026b3_Chicago.JPG,513d2fe2fdc9f035870026b3,3.40891975045,6.20561667226,5.38910556704,4.95372839101,8.33333333333,5.25499376782,Chicago,41.767234,-87.630667
41.929009_-87.635248_513d2e48fdc9f0358700257a_Chicago.JPG,513d2e48fdc9f0358700257a,2.23144589205,3.95068115469,4.95340492946,6.81224771061,4.02259042436,5.01192552846,Chicago,41.929009,-87.635248
41.845690_-87.635668_513cc320fdc9f03587001630_Chicago.JPG,513cc320fdc9f03587001630,2.84068350929,4.73419497798,5.43738041586,6.01716426281,4.63944336344,4.36501477297,Chicago,41.845690,-87.635668
41.861198_-87.759279_513d32cefdc9f035870028fc_Chicago.JPG,513d32cefdc9f035870028fc,2.42610001432,3.44217668871,5.60005555299,5.65948712133,5.97889681143,4.85097048254,Chicago,41.861198,-87.759279
41.830413_-87.630833_513cc784fdc9f03587001a56_Chicago.JPG,513cc784fdc9f03587001a56,3.60712582469,3.70931267636,4.56048715037,5.35797184381,5.19610659091,4.88666264594,Chicago,41.830413,-87.630833
41.952213_-87.687371_513cb6dafdc9f03587000a97_Chicago.JPG,513cb6dafdc9f03587000a97,6.47436515156,3.76798092253,5.91924136134,5.15568449445,4.43654740347,4.98100063002,Chicago,41.952213,-87.687371
41.809706_-87.591871_513cbf32fdc9f03587001252_Chicago.JPG,513cbf32fdc9f03587001252,2.27585649861,3.76048882907,6.07308263277,4.48647858957,5.86463656347,4.71232908383,Chicago,41.809706,-87.591871
41.805318_-87.643020_513d3888fdc9f03587002c60_Chicago.JPG,513d3888fdc9f03587002c60,2.40575700487,4.51641491425,6.47847863137,6.21620761189,6.47436515156,5.93425703061,Chicago,41.805318,-87.643020
41.829929_-87.743633_513cb58cfdc9f03587000956_Chicago.JPG,513cb58cfdc9f03587000956,3.28156508469,3.33514142434,4.30575399901,5.09711766785,6.24679245609,4.65580478267,Chicago,41.829929,-87.743633
41.827534_-87.667873_513cc840fdc9f03587001b07_Chicago.JPG,513cc840fdc9f03587001b07,3.07379829242,2.51112733953,4.68536880555,3.8732113734,7.15136224625,5.85788285791,Chicago,41.827534,-87.667873
41.799373_-87.785679_513cc3f4fdc9f03587001702_Chicago.JPG,513cc3f4fdc9f03587001702,3.54908720055,4.18664210087,5.51270448905,6.81224771061,4.95744032615,4.78608330115,Chicago,41.799373,-87.785679
41.807064_-87.660081_513cb5a4fdc9f0358700096d_Chicago.JPG,513cb5a4fdc9f0358700096d,2.50747454454,7.079458613,8.33333333333,5.14086558755,5.68818959639,6.47436515156,Chicago,41.807064,-87.660081
41.753282_-87.576016_513cbe76fdc9f035870011a3_Chicago.JPG,513cbe76fdc9f035870011a3,4.30228655652,4.36480318193,4.4987977751,7.15136224625,7.30626255536,6.06616809641,Chicago,41.753282,-87.576016
41.833806_-87.727923_513cbe70fdc9f0358700119d_Chicago.JPG,513cbe70fdc9f0358700119d,3.86967383254,3.54445225268,5.19469415264,5.14081285567,8.33333333333,4.82770490906,Chicago,41.833806,-87.727923
41.806545_-87.643054_513d3446fdc9f03587002a04_Chicago.JPG,513d3446fdc9f03587002a04,5.54785110037,5.88857279125,4.67526304836,7.12859502046,7.12859502046,3.83650089802,Chicago,41.806545,-87.643054
41.822731_-87.770466_513cc2a6fdc9f035870015ba_Chicago.JPG,513cc2a6fdc9f035870015ba,3.1934735927,3.19902359011,5.71111115076,4.92387249572,5.21844406362,3.59689095842,Chicago,41.822731,-87.770466
41.755453_-87.789332_513cbdc4fdc9f035870010fc_Chicago.JPG,513cbdc4fdc9f035870010fc,2.25299418385,2.97528166723,4.51769644134,3.29207013714,6.75501373345,5.82099245603,Chicago,41.755453,-87.789332
41.802536_-87.769097_513cc09afdc9f035870013c0_Chicago.JPG,513cc09afdc9f035870013c0,2.96599251371,6.47436515156,6.11024910699,6.23366404339,5.15480591421,5.30445091566,Chicago,41.802536,-87.769097
41.740783_-87.800157_513cc38efdc9f035870016a0_Chicago.JPG,513cc38efdc9f035870016a0,2.57365980899,2.75645041113,4.98150159645,6.06503833201,6.06465537249,6.06503833201,Chicago,41.740783,-87.800157
41.894044_-87.747081_513d31dafdc9f0358700283e_Chicago.JPG,513d31dafdc9f0358700283e,3.94378267975,3.49650615658,4.69316696861,4.96759563557,8.33333333333,4.46648874377,Chicago,41.894044,-87.747081
41.947830_-87.651914_513cb9c8fdc9f03587000d4c_Chicago.JPG,513cb9c8fdc9f03587000d4c,2.75241348005,3.31563975567,5.15587826966,5.0149928956,6.40459428019,4.75599031549,Chicago,41.947830,-87.651914
41.876159_-87.726870_513d358cfdc9f03587002af2_Chicago.JPG,513d358cfdc9f03587002af2,5.00739883245,4.75004083345,6.79430575537,6.38621093954,4.36032412987,5.61420228064,Chicago,41.876159,-87.726870
41.846444_-87.803627_513d33f4fdc9f035870029ca_Chicago.JPG,513d33f4fdc9f035870029ca,5.19182709115,4.55010254385,4.63285962129,6.47436515156,5.59027587268,5.06236773508,Chicago,41.846444,-87.803627
41.869749_-87.633502_513d2d90fdc9f035870024f5_Chicago.JPG,513d2d90fdc9f035870024f5,2.79085311184,4.40008696328,6.21620761189,3.40479953777,7.12859502046,6.12560780987,Chicago,41.869749,-87.633502
41.930397_-87.641319_513cbadafdc9f03587000e45_Chicago.JPG,513cbadafdc9f03587000e45,3.79177401876,3.74770617894,4.79607849711,5.65590498323,3.08174787338,5.13649758732,Chicago,41.930397,-87.641319
41.863977_-87.679884_513cc400fdc9f03587001710_Chicago.JPG,513cc400fdc9f03587001710,4.08022418771,4.92398613741,4.88074188113,4.44012019399,6.81224771061,5.18470309233,Chicago,41.863977,-87.679884
41.871868_-87.651741_513d3652fdc9f03587002b89_Chicago.JPG,513d3652fdc9f03587002b89,3.74076155154,3.26787903545,5.33581437309,5.31755377887,8.33333333333,6.09539572446,Chicago,41.871868,-87.651741
41.848930_-87.714902_513cb990fdc9f03587000d19_Chicago.JPG,513cb990fdc9f03587000d19,2.11910966352,6.02783355195,5.02950981577,4.64892499278,8.33333333333,4.62426140215,Chicago,41.848930,-87.714902
41.756927_-87.641753_513d3506fdc9f03587002a90_Chicago.JPG,513d3506fdc9f03587002a90,2.72218726471,3.08494374863,7.12859502046,6.81224771061,4.85877753441,3.52376057182,Chicago,41.756927,-87.641753
41.763287_-87.589148_513d3748fdc9f03587002bec_Chicago.JPG,513d3748fdc9f03587002bec,4.07942575333,3.62478119307,8.33333333333,5.81297837979,7.12859502046,5.1543777043,Chicago,41.763287,-87.589148
41.809518_-87.701559_513d3840fdc9f03587002c45_Chicago.JPG,513d3840fdc9f03587002c45,6.47436515156,2.31187272344,6.40459428019,5.31291559507,7.15789668717,4.085796164,Chicago,41.809518,-87.701559
41.939785_-87.662421_513cb530fdc9f035870008fa_Chicago.JPG,513cb530fdc9f035870008fa,2.22595128362,4.66674379903,7.12859502046,4.60106277531,4.09509478039,4.51738189166,Chicago,41.939785,-87.662421
41.810058_-87.765865_513cbfb4fdc9f035870012dd_Chicago.JPG,513cbfb4fdc9f035870012dd,3.60807826545,3.54979391065,6.21853411613,4.6965835553,5.14337153725,5.76880447668,Chicago,41.810058,-87.765865
41.887561_-87.666972_513d2fa4fdc9f03587002680_Chicago.JPG,513d2fa4fdc9f03587002680,2.4708441598,2.68054994582,5.80071265702,4.35056666485,5.21657476234,5.13315120825,Chicago,41.887561,-87.666972
41.815373_-87.807138_513d356afdc9f03587002ad5_Chicago.JPG,513d356afdc9f03587002ad5,2.02397273984,3.08538603541,3.79241939383,7.12859502046,5.16755466551,5.30883832809,Chicago,41.815373,-87.807138
41.837145_-87.613470_513cb66cfdc9f03587000a36_Chicago.JPG,513cb66cfdc9f03587000a36,4.5634847862,3.66925284411,7.12859502046,4.57345606285,7.12859502046,5.28009894793,Chicago,41.837145,-87.613470
41.949493_-87.808367_513cc7b2fdc9f03587001a85_Chicago.JPG,513cc7b2fdc9f03587001a85,2.49568240723,2.34660716081,5.72313611142,5.28003444101,5.17555226313,5.87381877481,Chicago,41.949493,-87.808367
41.962984_-87.711492_513cc526fdc9f0358700182e_Chicago.JPG,513cc526fdc9f0358700182e,3.58527026963,2.78007528434,5.8624370064,5.22484605744,6.87089471807,6.07747062307,Chicago,41.962984,-87.711492
41.791328_-87.666967_513cc6aafdc9f0358700198b_Chicago.JPG,513cc6aafdc9f0358700198b,2.63606588275,2.94916715517,4.30355580951,4.71935274514,5.03224285694,3.86674065672,Chicago,41.791328,-87.666967
41.803981_-87.611924_513d350afdc9f03587002a93_Chicago.JPG,513d350afdc9f03587002a93,3.31647888751,2.68688403874,3.66660724431,4.96775492795,5.0802816299,4.99416488178,Chicago,41.803981,-87.611924
41.815633_-87.787383_513d37fafdc9f03587002c2c_Chicago.JPG,513d37fafdc9f03587002c2c,3.45286781214,3.94130162424,4.40892416627,7.12859502046,5.366723114,7.12859502046,Chicago,41.815633,-87.787383
41.863983_-87.792488_513cb72efdc9f03587000ae2_Chicago.JPG,513cb72efdc9f03587000ae2,2.40545797194,3.60264063669,8.33333333333,5.79888185736,5.57182159569,5.81544792087,Chicago,41.863983,-87.792488
41.766867_-87.594187_513cb348fdc9f03587000724_Chicago.JPG,513cb348fdc9f03587000724,3.00615218417,4.88447508639,8.33333333333,4.86614393469,7.12859502046,4.15194112441,Chicago,41.766867,-87.594187
41.943273_-87.755625_513d345efdc9f03587002a16_Chicago.JPG,513d345efdc9f03587002a16,2.48759207564,3.9166552175,5.9707701263,5.81616270404,6.22519486786,4.80738313919,Chicago,41.943273,-87.755625
41.810735_-87.695498_513d352cfdc9f03587002aa7_Chicago.JPG,513d352cfdc9f03587002aa7,2.99481852303,3.79667585489,6.04064944611,5.61245553496,5.39510479206,5.30497979293,Chicago,41.810735,-87.695498
41.832525_-87.675338_513d30d6fdc9f03587002772_Chicago.JPG,513d30d6fdc9f03587002772,2.94918158602,3.20941287324,5.85935673934,4.88889335811,7.12859502046,4.10047029452,Chicago,41.832525,-87.675338
41.925378_-87.652921_513cb7eafdc9f03587000b8b_Chicago.JPG,513cb7eafdc9f03587000b8b,3.04854613851,2.41430322802,6.06503833201,4.43366105026,5.58478286115,5.86933896571,Chicago,41.925378,-87.652921
41.825767_-87.776680_513cb996fdc9f03587000d20_Chicago.JPG,513cb996fdc9f03587000d20,4.0064331706,3.5910218756,7.12859502046,7.21611514002,5.82099245603,5.28218999803,Chicago,41.825767,-87.776680
41.864130_-87.711079_513cbc46fdc9f03587000f98_Chicago.JPG,513cbc46fdc9f03587000f98,2.31762944588,4.0176756605,7.12859502046,4.74283499798,5.81457149526,4.66620612682,Chicago,41.864130,-87.711079
41.934232_-87.635818_513d35e0fdc9f03587002b36_Chicago.JPG,513d35e0fdc9f03587002b36,3.48394699449,4.66961222133,6.00316359459,5.06672316615,5.43662952216,5.9071239866,Chicago,41.934232,-87.635818
41.756272_-87.714277_513d32e4fdc9f0358700290d_Chicago.JPG,513d32e4fdc9f0358700290d,3.16062579201,6.00057123677,4.91209016769,6.23329767908,5.99087499065,3.76239996962,Chicago,41.756272,-87.714277
41.788532_-87.596392_513cc45cfdc9f03587001769_Chicago.JPG,513cc45cfdc9f03587001769,2.32329296216,2.59943671068,4.43337875564,7.12859502046,4.72405504413,5.06663945038,Chicago,41.788532,-87.596392
41.899509_-87.815473_513d31f0fdc9f0358700284f_Chicago.JPG,513d31f0fdc9f0358700284f,2.81630102705,3.62942890426,5.8500656828,4.8357372292,5.6501367359,5.41784330361,Chicago,41.899509,-87.815473
41.839746_-87.782107_513cc5c0fdc9f035870018b6_Chicago.JPG,513cc5c0fdc9f035870018b6,2.75180630062,3.72032841285,6.15685062728,4.90689193541,5.72673762366,5.42212222451,Chicago,41.839746,-87.782107
41.864236_-87.607740_513d3242fdc9f03587002890_Chicago.JPG,513d3242fdc9f03587002890,4.4230842292,3.44004410979,6.464014115,4.89791612602,5.19449441234,4.79569716116,Chicago,41.864236,-87.607740
41.905847_-87.670380_513d2daafdc9f03587002508_Chicago.JPG,513d2daafdc9f03587002508,2.29777376057,3.65789805286,4.63886617633,7.15136224625,7.27338151617,5.39312293117,Chicago,41.905847,-87.670380
41.786279_-87.674081_513cc4defdc9f035870017e5_Chicago.JPG,513cc4defdc9f035870017e5,4.0044106815,4.45196774416,4.89357012028,3.70387155645,3.82262280011,4.44675491476,Chicago,41.786279,-87.674081
41.891329_-87.642263_513cc26afdc9f03587001581_Chicago.JPG,513cc26afdc9f03587001581,3.74959681401,5.29118340339,6.47436515156,4.84556035628,4.41249244415,4.13650513842,Chicago,41.891329,-87.642263
41.769778_-87.659093_513d368cfdc9f03587002baa_Chicago.JPG,513d368cfdc9f03587002baa,4.96761366801,2.68986510709,7.11531961999,4.77360610157,6.00057123677,5.16347589475,Chicago,41.769778,-87.659093
41.873927_-87.783018_513d35c8fdc9f03587002b25_Chicago.JPG,513d35c8fdc9f03587002b25,2.87835300789,3.39610181341,5.65948712133,8.33333333333,6.56965939612,5.51206601548,Chicago,41.873927,-87.783018
41.952154_-87.772904_513d2fbcfdc9f03587002694_Chicago.JPG,513d2fbcfdc9f03587002694,3.02852818683,3.15691416503,6.06503833201,5.61212996527,5.81544792087,4.33385390123,Chicago,41.952154,-87.772904
41.935181_-87.664613_513cbfdafdc9f03587001306_Chicago.JPG,513cbfdafdc9f03587001306,4.24186198221,3.16655818535,4.04547430529,4.45805315192,4.76571589879,3.86787345004,Chicago,41.935181,-87.664613
41.806098_-87.653951_513cc380fdc9f03587001693_Chicago.JPG,513cc380fdc9f03587001693,4.01167119114,4.61257556998,5.40764404075,5.81544792087,5.32154504732,3.92547557643,Chicago,41.806098,-87.653951
41.759846_-87.600523_513cbb7afdc9f03587000ee0_Chicago.JPG,513cbb7afdc9f03587000ee0,5.26266011049,3.87292274924,3.9765958208,5.56286547878,6.63962030316,3.3003707051,Chicago,41.759846,-87.600523
41.868642_-87.806319_513cc9d6fdc9f03587001c7d_Chicago.JPG,513cc9d6fdc9f03587001c7d,2.89572427335,4.2665530978,6.81224771061,7.12859502046,5.64643015683,5.35563650032,Chicago,41.868642,-87.806319
41.934462_-87.653152_513cb7dcfdc9f03587000b7c_Chicago.JPG,513cb7dcfdc9f03587000b7c,2.97165559751,3.52465036453,7.12859502046,5.41997576542,4.84562741565,3.16244637439,Chicago,41.934462,-87.653152
41.748525_-87.552836_513d306cfdc9f03587002721_Chicago.JPG,513d306cfdc9f03587002721,5.82099245603,2.90786148548,5.96926240191,4.29946816219,4.84218744684,3.95589062795,Chicago,41.748525,-87.552836
41.750024_-87.656156_513cb568fdc9f03587000932_Chicago.JPG,513cb568fdc9f03587000932,2.61549672044,3.50786390719,6.22174767073,6.26902060994,6.33410215284,4.34206706137,Chicago,41.750024,-87.656156
41.870442_-87.764245_513d3420fdc9f035870029e6_Chicago.JPG,513d3420fdc9f035870029e6,4.0200482262,3.96123810142,5.80324318674,4.97259689613,4.34077819743,5.41917856769,Chicago,41.870442,-87.764245
41.853840_-87.635686_513cc8f8fdc9f03587001bb8_Chicago.JPG,513cc8f8fdc9f03587001bb8,2.69690640574,4.70629157446,5.0088412571,5.56800793477,4.99336062273,5.2360138197,Chicago,41.853840,-87.635686
41.884271_-87.627877_513cb516fdc9f035870008df_Chicago.JPG,513cb516fdc9f035870008df,5.64540358247,6.21620761189,5.68980071192,5.16015934785,6.20346821687,4.41624764457,Chicago,41.884271,-87.627877
41.886689_-87.662080_513cbeb6fdc9f035870011e0_Chicago.JPG,513cbeb6fdc9f035870011e0,3.13846953302,3.64467230399,5.90716268512,5.19427723498,6.23723820427,4.54045915651,Chicago,41.886689,-87.662080
41.846514_-87.723380_513d2d98fdc9f035870024fd_Chicago.JPG,513d2d98fdc9f035870024fd,2.57201052884,3.22393979889,6.29572686654,4.89917913493,6.47436515156,5.66355004677,Chicago,41.846514,-87.723380
41.912015_-87.704552_513cbf07fdc9f03587001228_Chicago.JPG,513cbf07fdc9f03587001228,3.56325111363,4.07580221194,6.21620761189,4.92080406652,6.47436515156,3.83344743102,Chicago,41.912015,-87.704552
41.803409_-87.725902_513cb8fafdc9f03587000c8e_Chicago.JPG,513cb8fafdc9f03587000c8e,3.34860328611,2.49725432299,4.90424258687,6.40459428019,5.5582801553,4.54511421843,Chicago,41.803409,-87.725902
41.766098_-87.668717_513cc0e8fdc9f03587001410_Chicago.JPG,513cc0e8fdc9f03587001410,2.46706740175,3.01123368463,6.27656586014,7.11100988223,4.62949398937,8.33333333333,Chicago,41.766098,-87.668717
41.831897_-87.811001_513cc27efdc9f03587001597_Chicago.JPG,513cc27efdc9f03587001597,2.90073554648,3.62550481442,8.33333333333,5.80946332642,8.33333333333,4.82439130458,Chicago,41.831897,-87.811001
41.785906_-87.663159_513d32dcfdc9f03587002906_Chicago.JPG,513d32dcfdc9f03587002906,4.73114830958,2.91074095941,6.70684421177,6.47436515156,7.20416616935,4.21110653182,Chicago,41.785906,-87.663159
41.968354_-87.794240_513cb2eefdc9f035870006d1_Chicago.JPG,513cb2eefdc9f035870006d1,5.81544792087,2.96665940501,5.26785036336,3.95993345957,5.81944735548,4.44427411404,Chicago,41.968354,-87.794240
41.851840_-87.699835_513cc58afdc9f03587001883_Chicago.JPG,513cc58afdc9f03587001883,2.91702442225,4.07542937302,4.98566536663,6.87089471807,8.33333333333,4.87424300072,Chicago,41.851840,-87.699835
41.750780_-87.661826_513cb5c0fdc9f03587000986_Chicago.JPG,513cb5c0fdc9f03587000986,6.06503833201,3.35092902309,5.158892579,3.82067136232,4.17841001475,4.81114936779,Chicago,41.750780,-87.661826
41.927660_-87.725627_513cc280fdc9f03587001598_Chicago.JPG,513cc280fdc9f03587001598,2.18116463096,4.57891605535,7.23888225001,3.75869431538,7.0950338219,4.15401079233,Chicago,41.927660,-87.725627
41.828653_-87.706934_513d2fdafdc9f035870026ac_Chicago.JPG,513d2fdafdc9f035870026ac,2.9558954864,3.04428632671,6.40459428019,3.99678892266,4.20559121816,4.49495612343,Chicago,41.828653,-87.706934
41.942324_-87.788649_513cc078fdc9f035870013a0_Chicago.JPG,513cc078fdc9f035870013a0,3.72705276435,2.75203722705,6.20583610984,6.22134940717,4.95762005771,5.85870948468,Chicago,41.942324,-87.788649
41.884290_-87.653449_513cc458fdc9f03587001765_Chicago.JPG,513cc458fdc9f03587001765,3.18727310317,3.69955568894,3.87783643254,4.02433171126,5.2826189294,6.13829967509,Chicago,41.884290,-87.653449
41.946826_-87.719338_513cb674fdc9f03587000a3d_Chicago.JPG,513cb674fdc9f03587000a3d,2.58727934772,2.91623294763,7.12859502046,7.12859502046,6.21753699587,5.91624520682,Chicago,41.946826,-87.719338
41.961767_-87.655876_513cbde4fdc9f03587001117_Chicago.JPG,513cbde4fdc9f03587001117,3.41704548976,2.78058557166,6.21224278856,5.67603608367,6.33283667689,4.53574248115,Chicago,41.961767,-87.655876
41.870120_-87.755161_513cbad6fdc9f03587000e3f_Chicago.JPG,513cbad6fdc9f03587000e3f,3.3948332171,3.6907649752,7.12859502046,4.58887913991,5.6565447521,4.27709311464,Chicago,41.870120,-87.755161
41.904318_-87.624711_513d3702fdc9f03587002bd0_Chicago.JPG,513d3702fdc9f03587002bd0,4.16045762912,3.12523874391,5.94112262655,4.72158085889,6.21620761189,3.98166632114,Chicago,41.904318,-87.624711
41.813617_-87.629625_513cc306fdc9f03587001612_Chicago.JPG,513cc306fdc9f03587001612,2.57818783215,4.85492573956,4.11073241452,6.46535064078,6.15002021282,4.43410809349,Chicago,41.813617,-87.629625
41.767228_-87.605623_513cbac0fdc9f03587000e2b_Chicago.JPG,513cbac0fdc9f03587000e2b,3.67734700332,5.56018864674,6.41265373077,5.29883884441,5.04982055762,5.26174038088,Chicago,41.767228,-87.605623
